,product_url,overall_ratings,is_vegan,is_cruelty_free,award_wins,is_clean_product,has_clinical_results,has_alcohol,price,sizing_options_count,image_count,video_count,combination_skin_type,dry_skin_type,normal_skin_type,oily_skin_type,sensitive_skin_type,wrinkles_skincare_concerns,dryness_skincare_concerns,dark_circles_skincare_concerns,uneven_tone_skincare_concerns,loss_of_firmness_skincare_concerns,acne_skincare_concerns,dark_spots_skincare_concerns,targets_signs_of_aging_skincare_concerns,puffiness_skincare_concerns,lightweight_liquid_skincare_concerns,uneven_texture_skincare_concerns,redness_skincare_concerns,oiliness_skincare_concerns,makeup_removal_skincare_concerns,pores_skincare_concerns,from_famous_brand
564,https://www.sephora.com/product/kale-spinach-green-tea-age-prevention-cleanser-P411387?icid2=products grid:p411387,4.5,1,1,0,1,0,0,36.0,3,5,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
565,https://www.sephora.com/product/time-retreat-radiance-essence-P440321?icid2=products grid:p440321,4.0,0,0,0,0,1,1,57.0,1,5,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
566,https://www.sephora.com/product/dr-andrew-weil-for-origins-tm-mega-mushroom-relief-resilience-soothing-treatment-lotion-P431524?icid2=products grid:p431524,4.0,0,0,0,1,0,1,21.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
567,https://www.sephora.com/product/nourishing-oil-cleanser-P392142?icid2=products grid:p392142,4.0,1,1,0,1,0,1,82.0,1,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
568,https://www.sephora.com/product/photo-plasma-moisturizer-broad-spectrum-spf-30-P379495?icid2=products grid:p379495,4.0,0,0,0,0,1,1,75.0,1,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
569,https://www.sephora.com/product/ready-steady-glow-daily-aha-tonic-P428095?icid2=products grid:p428095,4.0,1,1,0,1,0,1,38.0,3,6,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
570,https://www.sephora.com/product/umbrian-clay-purifying-treatment-bar-P7843?icid2=products grid:p7843,4.5,0,0,0,1,0,1,42.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,https://www.sephora.com/product/the-true-cream-moisturizing-bomb-P394624?icid2=products grid:p394624,4.5,0,0,0,1,0,1,38.0,3,4,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
572,https://www.sephora.com/product/hungarian-water-essence-P394633?icid2=products grid:p394633,4.5,0,0,0,1,1,1,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,https://www.sephora.com/product/multi-active-day-cream-gel-normal-to-combination-skin-P405589?icid2=products grid:p405589,3.5,0,0,0,0,0,1,55.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
574,https://www.sephora.com/product/detoxifying-cleansing-oil-P413430?icid2=products grid:p413430,4.5,0,0,0,0,0,0,58.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,https://www.sephora.com/product/sephora-collection-clear-skin-days-by-sephora-collection-dual-overnight-correcting-solution-P462737?icid2=products grid:p462737,3.5,0,1,0,1,0,1,14.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
576,https://www.sephora.com/product/boosted-contouring-serum-P449409?icid2=products grid:p449409,2.0,1,1,0,1,0,0,295.0,1,5,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
577,https://www.sephora.com/product/sos-save-our-skin-daily-rescue-facial-spray-P448852?icid2=products grid:p448852,4.5,0,1,0,0,0,1,28.0,2,8,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
578,https://www.sephora.com/product/orchid-youth-enriched-gel-cream-P449856?icid2=products grid:p449856,4.5,0,0,0,0,0,1,29.0,1,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
579,https://www.sephora.com/product/splash-absolute-hydration-replenishing-sleeping-pack-P407333?icid2=products grid:p407333,3.5,0,0,0,0,1,1,48.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
580,https://www.sephora.com/product/clearly-corrective-brightening-smoothing-moisture-treatment-P422486?icid2=products grid:p422486,4.5,0,0,0,0,0,0,60.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
581,https://www.sephora.com/product/sulwhasoo-concentrated-ginseng-renewing-cream-light-P454775?icid2=products grid:p454775,5.0,0,0,0,0,0,1,240.0,1,6,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
582,https://www.sephora.com/product/laura-mercier-nourishing-rose-oil-P458199?icid2=products grid:p458199,2.5,0,0,0,0,1,1,65.0,1,5,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
583,https://www.sephora.com/product/the-cleansing-foam-mini-P428636?icid2=products grid:p428636,3.5,0,0,0,0,0,1,25.0,1,2,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
584,https://www.sephora.com/product/black-tea-firming-corset-cream-P415107?icid2=products grid:p415107,4.0,0,0,0,0,1,1,95.0,1,6,3,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
585,https://www.sephora.com/product/cleansing-exfoliating-wipes-P410148?icid2=products grid:p410148,4.5,0,0,0,0,0,0,8.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
586,https://www.sephora.com/product/protini-tm-polypeptide-cream-P427421?icid2=products grid:p427421,4.0,1,1,4,1,1,1,68.0,3,8,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
587,https://www.sephora.com/product/meteorites-oxygen-care-moisturizer-radiance-booster-P397929?icid2=products grid:p397929,4.5,0,0,0,0,0,0,75.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,https://www.sephora.com/product/shani-darden-weightless-oil-free-moisturizer-P455930?icid2=products grid:p455930,4.5,0,1,0,0,0,1,48.0,1,5,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
589,https://www.sephora.com/product/shiseido-complete-cleansing-microfoam-P455421?icid2=products grid:p455421,4.5,0,0,0,0,1,1,36.0,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
590,https://www.sephora.com/product/waso-fresh-jelly-lotion-P421773?icid2=products grid:p421773,3.5,0,0,0,0,0,1,32.0,1,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
591,https://www.sephora.com/product/multi-biotic-moisturizer-P443832?icid2=products grid:p443832,3.5,0,1,0,1,0,1,12.99,1,6,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
592,https://www.sephora.com/product/beauty-oil-P408968?icid2=products grid:p408968,4.5,0,1,0,1,1,1,78.0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,https://www.sephora.com/product/multi-vitamin-infusion-oil-P429526?icid2=products grid:p429526,4.5,0,0,0,0,1,0,73.0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
594,https://www.sephora.com/product/powerful-wrinkle-reducing-cream-sunscreen-broad-spectrum-spf-30-P422265?icid2=products grid:p422265,4.0,0,0,0,0,1,1,76.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
595,https://www.sephora.com/product/clinique-moisture-surge-trade-100-hour-auto-replenishing-hydrator-P468351?icid2=products grid:p468351,4.5,0,0,0,0,1,1,41.0,3,6,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
596,https://www.sephora.com/product/jasmine-green-tea-balancing-toner-P421600?icid2=products grid:p421600,4.0,0,0,0,1,0,1,39.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,https://www.sephora.com/product/ceramidin-tm-liquid-P434364?icid2=products grid:p434364,4.5,0,0,0,0,0,1,39.0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
598,https://www.sephora.com/product/korres-menoreverse-volumizing-serum-in-moisturizer-P455919?icid2=products grid:p455919,4.0,1,1,0,1,1,1,58.0,1,8,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
599,https://www.sephora.com/product/pure-nilotica-melt-nourishing-balm-to-oil-P411870?icid2=products grid:p411870,4.5,1,1,0,1,1,0,28.0,1,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
600,https://www.sephora.com/product/peter-thomas-roth-pro-strength-microdermabrasion-blackhead-eliminator-P470243?icid2=products grid:p470243,5.0,0,0,0,0,0,0,68.0,1,6,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
601,https://www.sephora.com/product/mario-badescu-glycolic-foaming-cleanser-P440489?icid2=products grid:p440489,4.5,1,1,0,0,0,1,16.0,1,2,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
602,https://www.sephora.com/product/hyaluronic-facial-cream-P442001?icid2=products grid:p442001,3.5,0,0,0,0,1,1,72.0,1,5,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,https://www.sephora.com/product/pep-start-2-in-1-exfoliating-cleanser-P409101?icid2=products grid:p409101,4.5,0,0,0,0,0,1,20.5,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
604,https://www.sephora.com/product/prima-night-magic-intensive-cbd-face-oil-for-moisture-radiance-P456192?icid2=products grid:p456192,4.5,1,1,0,1,1,1,88.0,1,5,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
605,https://www.sephora.com/product/moisture-surge-hydrating-supercharged-concentrate-P417984?icid2=products grid:p417984,4.0,0,0,0,0,0,1,41.0,1,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
606,https://www.sephora.com/product/the-inkey-list-fulvic-acid-brightening-cleanser-P469088?icid2=products grid:p469088,4.5,1,1,0,1,0,1,10.99,1,4,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
607,https://www.sephora.com/product/dermalogica-active-clay-prebiotic-cleanser-P456569?icid2=products grid:p456569,5.0,0,1,0,0,0,0,39.0,1,7,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
608,https://www.sephora.com/product/premier-cru-rich-cream-P428108?icid2=products grid:p428108,4.5,0,0,0,1,1,1,140.0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
609,https://www.sephora.com/product/epidermal-re-texturizing-micro-dermabrasion-P431733?icid2=products grid:p431733,4.5,0,0,0,0,0,1,41.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
610,https://www.sephora.com/product/dr-andrew-weil-for-origins-tm-mega-mushroom-relief-resilience-soothing-treatment-lotion-P429244?icid2=products grid:p429244,4.5,0,1,0,1,0,1,36.0,2,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
611,https://www.sephora.com/product/clean-skin-gel-cleanse-tone-P438618?icid2=products grid:p438618,4.5,0,0,0,1,1,1,10.0,1,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
612,https://www.sephora.com/product/dr-barbara-sturm-clarifying-face-cream-P448558?icid2=products grid:p448558,3.5,1,1,0,1,0,1,215.0,1,5,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
613,https://www.sephora.com/product/drunk-elephant-sweet-biome-trade-fermented-sake-hydrating-spray-P466117?icid2=products grid:p466117,4.0,1,1,0,1,0,1,42.0,1,8,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
614,https://www.sephora.com/product/the-ordinary-deciem-natural-moisturizing-factors-ha-P427414?icid2=products grid:p427414,4.0,0,0,0,0,0,0,5.8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,https://www.sephora.com/product/age-arrest-anti-wrinkle-cream-P382356?icid2=products grid:p382356,4.0,0,0,0,0,1,1,95.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,https://www.sephora.com/product/even-better-skin-tone-correcting-lotion-broad-spectrum-spf-20-P309226?icid2=products grid:p309226,4.0,0,0,0,0,0,1,53.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
617,https://www.sephora.com/product/tarte-maracuja-tinted-hydrator-mini-P456604?icid2=products grid:p456604,3.5,0,1,0,0,0,1,15.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,https://www.sephora.com/product/bio-retinoid-anti-wrinkle-concentrate-oil-P311126?icid2=products grid:p311126,4.0,1,1,0,1,0,1,69.0,1,3,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
619,https://www.sephora.com/product/sea-deep-dive-cleansing-gel-P405096?icid2=products grid:p405096,4.5,0,0,0,1,0,1,25.0,2,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,https://www.sephora.com/product/sea-frxxxtion-stick-exfoliating-cleanser-P409631?icid2=products grid:p409631,4.5,0,0,0,1,0,1,22.0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,https://www.sephora.com/product/milk-makeup-vegan-milk-cleanser-mini-P456147?icid2=products grid:p456147,4.5,0,1,0,0,0,1,15.0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,https://www.sephora.com/product/do-it-all-cotton-swabs-P420213?icid2=products grid:p420213,4.5,0,0,0,0,0,0,3.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
623,https://www.sephora.com/product/the-method-cleanse-blemish-control-P399742?icid2=products grid:p399742,4.5,0,0,0,0,0,1,44.0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,https://www.sephora.com/product/ultimate-revival-cream-P375854?icid2=products grid:p375854,4.5,0,0,0,0,0,1,385.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
625,https://www.sephora.com/product/glamglow-brightmud-dual-exfoliation-treatment-P471028?icid2=products grid:p471028,4.5,0,0,0,0,0,1,60.0,1,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
626,https://www.sephora.com/product/waso-soft-cushy-polisher-P421771?icid2=products grid:p421771,3.5,0,0,0,0,0,1,34.0,1,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
627,https://www.sephora.com/product/turmeric-brightening-polish-P421953?icid2=products grid:p421953,4.5,0,0,0,1,0,0,38.0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,https://www.sephora.com/product/acne-solutions-cleansing-face-body-soap-P196524?icid2=products grid:p196524,4.5,0,0,0,0,0,1,16.5,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
629,https://www.sephora.com/product/immortelle-precious-eye-balm-P451995?icid2=products grid:p451995,4.0,0,1,0,0,0,1,22.0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,https://www.sephora.com/product/genius-ultimate-anti-aging-melting-cleanser-P388200?icid2=products grid:p388200,4.0,0,0,0,0,1,0,38.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
631,https://www.sephora.com/product/mario-badescu-witch-hazel-rosewater-toner-P444615?icid2=products grid:p444615,4.0,0,1,0,0,0,0,14.0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
632,https://www.sephora.com/product/clarimatte-t-zone-balancing-gel-cream-P214003?icid2=products grid:p214003,4.0,0,0,0,1,0,1,52.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,https://www.sephora.com/product/the-dewy-skin-cream-P441101?icid2=products grid:p441101,4.0,0,1,0,1,1,1,68.0,3,5,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
634,https://www.sephora.com/product/facial-treatment-cleansing-oil-P375851?icid2=products grid:p375851,4.5,0,0,0,0,0,1,70.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
635,https://www.sephora.com/product/smart-night-custom-repair-moisturizer-combination-oily-to-oily-P404016?icid2=products grid:p404016,4.0,0,0,0,0,0,1,59.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
636,https://www.sephora.com/product/take-the-day-off-cleansing-oil-P384821?icid2=products grid:p384821,4.5,0,0,0,0,0,1,29.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
637,https://www.sephora.com/product/ultra-facial-toner-P422011?icid2=products grid:p422011,4.5,0,0,0,0,0,0,18.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
638,https://www.sephora.com/product/repairing-tint-radiance-moisturizer-spf-30-P395382?icid2=products grid:p395382,4.0,0,0,0,0,1,1,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
639,https://www.sephora.com/product/lancome-clarifique-exfoliating-hydrating-face-essence-with-glycolic-acid-P470536?icid2=products grid:p470536,4.5,0,0,0,0,1,0,95.0,1,7,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
640,https://www.sephora.com/product/moisture-bound-refreshing-hydra-gel-oil-free-P232940?icid2=products grid:p232940,4.5,0,0,0,0,0,1,100.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,https://www.sephora.com/product/water-drench-hyaluronic-cloud-cream-P415701?icid2=products grid:p415701,4.5,0,0,0,0,0,1,52.0,2,6,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
642,https://www.sephora.com/product/vitamin-nectar-moisture-glow-face-cream-P420158?icid2=products grid:p420158,4.5,0,0,0,1,1,1,47.0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,https://www.sephora.com/product/re-cover-perfecting-coconut-setting-mist-P417651?icid2=products grid:p417651,3.5,0,0,0,0,0,1,27.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,https://www.sephora.com/product/peter-thomas-roth-firmx-collagen-moisturizer-P457520?icid2=products grid:p457520,4.0,0,0,0,0,1,1,85.0,1,8,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
645,https://www.sephora.com/product/gentlybubble-daily-conditioning-cleanser-P442988?icid2=products grid:p442988,4.0,0,0,0,0,0,0,29.0,1,5,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
646,https://www.sephora.com/product/blue-herbal-moisturizer-P422256?icid2=products grid:p422256,3.5,0,0,0,0,0,1,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
647,https://www.sephora.com/product/a-perfect-world-spf-40-age-defense-moisturizer-with-white-tea-P417307?icid2=products grid:p417307,3.5,0,0,0,1,0,1,47.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
648,https://www.sephora.com/product/makeup-by-mario-gentle-makeup-remover-wipes-P87788965?icid2=products grid:p87788965,3.5,0,1,0,0,0,0,15.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,https://www.sephora.com/product/skin-rescue-deep-cleanser-with-red-clay-P384539?icid2=products grid:p384539,4.5,1,1,0,1,0,1,24.0,1,2,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
650,https://www.sephora.com/product/gentle-cleansing-foam-P450632?icid2=products grid:p450632,5.0,0,0,0,0,0,1,38.0,1,4,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
651,https://www.sephora.com/product/paula-s-choice-resist-perfectly-balanced-foaming-cleanser-P469520?icid2=products grid:p469520,5.0,0,1,0,0,0,0,19.0,1,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
652,https://www.sephora.com/product/squalane-omega-repair-cream-P433887?icid2=products grid:p433887,4.0,1,1,0,1,1,1,58.0,1,7,2,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
653,https://www.sephora.com/product/honey-grail-ultra-hydrating-face-oil-P444226?icid2=products grid:p444226,4.0,0,1,0,1,0,1,48.0,1,5,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
654,https://www.sephora.com/product/green-tea-hydrating-sleeping-mask-P449847?icid2=products grid:p449847,4.5,0,0,0,0,0,1,20.0,1,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
655,https://www.sephora.com/product/vinosource-sos-deep-hydration-moisturizer-P442852?icid2=products grid:p442852,4.0,0,1,0,1,1,1,42.0,2,7,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
656,https://www.sephora.com/product/goodnight-glow-retin-alt-sleeping-creme-P434546?icid2=products grid:p434546,4.0,0,0,0,1,0,1,55.0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,https://www.sephora.com/product/micro-essence-skin-activating-treatment-lotion-P387619?icid2=products grid:p387619,4.5,0,0,0,0,1,1,110.0,2,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
658,https://www.sephora.com/product/facial-treatment-essence-P375849?icid2=products grid:p375849,4.0,0,0,0,0,0,1,185.0,2,6,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
659,https://www.sephora.com/product/facial-treatment-cleanser-P375850?icid2=products grid:p375850,4.0,0,0,0,0,0,1,75.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
660,https://www.sephora.com/product/peptide-21-lift-firm-moisturizer-P442743?icid2=products grid:p442743,4.5,0,0,0,0,1,1,95.0,1,7,3,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
661,https://www.sephora.com/product/no-4-vanilla-silk-hydrating-lotion-P428643?icid2=products grid:p428643,4.5,0,0,0,1,0,1,47.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,https://www.sephora.com/product/blue-orchid-face-treatment-oil-P392004?icid2=products grid:p392004,4.5,0,0,0,0,0,0,62.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
663,https://www.sephora.com/product/mario-badescu-buffering-lotion-P440496?icid2=products grid:p440496,4.0,0,1,0,0,0,1,19.0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
664,https://www.sephora.com/product/cc-cream-oil-free-matte-with-spf-40-mini-P450994?icid2=products grid:p450994,3.5,0,0,0,0,1,1,16.0,1,4,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
665,https://www.sephora.com/product/mineral-water-spray-P2043?icid2=products grid:p2043,4.5,0,0,0,1,1,1,13.5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,https://www.sephora.com/product/multi-miracle-glow-P433524?icid2=products grid:p433524,4.0,0,0,0,0,0,0,60.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,https://www.sephora.com/product/sublime-defense-ultra-lightweight-uv-defense-fluid-spf-50-P311143?icid2=products grid:p311143,4.5,0,0,0,0,1,1,28.0,1,3,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
668,https://www.sephora.com/product/bear-naked-wipes-P223416?icid2=products grid:p223416,4.0,0,0,0,1,0,1,12.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,https://www.sephora.com/product/gentle-cleansing-water-P448919?icid2=products grid:p448919,4.5,0,0,0,0,1,0,38.0,1,4,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
670,https://www.sephora.com/product/dr-jart-dis-a-pore-beauty-balm-spf-50-P457523?skuId=2344521&icid2=products grid:p457523,4.0,0,0,0,0,0,1,37.0,1,7,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
671,https://www.sephora.com/product/goop-goopglow-microderm-instant-glow-exfoliator-P456213?icid2=products grid:p456213,4.5,0,0,0,0,0,0,125.0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,https://www.sephora.com/product/bi-facil-home-away-set-P444049?icid2=products grid:p444049,4.5,0,0,0,0,0,0,52.0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
673,https://www.sephora.com/product/orchid-youth-preserving-facial-oil-P400205?icid2=products grid:p400205,4.5,0,0,0,1,0,1,64.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,https://www.sephora.com/product/premieres-vendanges-moisturizing-cream-P6022?icid2=products grid:p6022,4.5,0,0,0,1,0,1,35.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
675,https://www.sephora.com/product/mega-mushroom-skin-relief-micellar-cleanser-P401570?icid2=products grid:p401570,4.5,0,0,0,1,0,1,36.0,1,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
676,https://www.sephora.com/product/green-tea-seed-intensive-hydrating-toner-P449849?icid2=products grid:p449849,4.0,0,0,0,0,0,0,19.0,1,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
677,https://www.sephora.com/product/ole-henriksen-c-rush-brightening-double-creme-P453221?icid2=products grid:p453221,4.0,0,0,0,1,1,1,46.0,1,6,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
678,https://www.sephora.com/product/perricone-md-cold-plasma-plus-sub-d-neck-P456219?icid2=products grid:p456219,4.0,0,0,0,0,1,1,135.0,1,5,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
